,labels,perfect_score,reverse_score,perfect_score_with_anticipation,perfect_score_with_FA,first_half_score,second_half_score,first_area_score,second_area_score,1/5_first_area_score,shift_100_perfect_score,random_score
16,1.0,0.04680791452795982,10.681297058725209,0.04680791452795982,0.04680791452795982,0.04680791452795982,0.04680791452795982,0.0,0.0,0.0,0.0,0.14042374358387946
17,1.0,0.046054916641677164,10.784554149798524,0.046054916641677164,0.046054916641677164,0.046054916641677164,0.046054916641677164,0.0,0.0,0.0,0.0,0.1381647499250315
18,1.0,0.0076423007552593085,10.011806932473194,0.0076423007552593085,0.0076423007552593085,0.0076423007552593085,0.0076423007552593085,0.0,0.0,0.0,0.0,0.022926902265777926
19,1.0,0.05815706906851477,10.787640007863008,0.05815706906851477,0.05815706906851477,0.05815706906851477,0.05815706906851477,0.0,0.0,0.0,0.0,0.17447120720554432
20,1.0,0.02417273051040182,10.843449119016995,0.02417273051040182,0.02417273051040182,0.02417273051040182,0.02417273051040182,0.0,0.0,0.0,0.0,0.07251819153120546
21,1.0,0.18090413280190093,10.988778540450284,0.18090413280190093,0.18090413280190093,0.18090413280190093,0.18090413280190093,0.0,0.0,0.0,0.0,0.5427123984057027
22,1.0,0.020552786598384814,10.477677856640964,0.020552786598384814,0.020552786598384814,0.020552786598384814,0.020552786598384814,0.0,0.0,0.0,0.0,0.06165835979515444
23,1.0,0.059191567518557,10.02949856638696,0.059191567518557,0.059191567518557,0.059191567518557,0.059191567518557,0.0,0.0,0.0,0.0,0.177574702555671
24,1.0,0.017737455272481807,10.1721317139793,0.017737455272481807,0.017737455272481807,0.017737455272481807,0.017737455272481807,0.0,0.0,0.0,0.0,0.05321236581744542
25,1.0,0.0369331752689362,10.051170756928148,0.0369331752689362,0.0369331752689362,0.0369331752689362,0.0369331752689362,0.0,0.0,0.0,0.0,0.1107995258068086
26,1.0,0.13722114783507275,10.976274913713187,0.13722114783507275,0.13722114783507275,0.13722114783507275,0.13722114783507275,0.0,0.0,0.0,0.0,0.4116634435052182
27,1.0,0.15162463603044804,10.857189328651135,0.15162463603044804,0.15162463603044804,0.15162463603044804,0.15162463603044804,0.0,0.0,0.0,0.0,0.4548739080913441
28,1.0,0.07969218426412535,10.080563458645628,0.07969218426412535,0.07969218426412535,0.07969218426412535,0.07969218426412535,0.0,0.0,0.0,0.0,0.23907655279237605
29,1.0,0.1305286464719768,10.658584389771256,0.1305286464719768,0.1305286464719768,0.1305286464719768,0.1305286464719768,0.0,0.0,0.0,0.0,0.39158593941593034
30,1.0,0.024767709880199357,10.006031476678531,0.024767709880199357,0.024767709880199357,0.024767709880199357,0.024767709880199357,0.0,0.0,0.0,0.0,0.07430312964059807
31,1.0,0.1434345092096649,10.744287394966207,0.1434345092096649,0.1434345092096649,0.1434345092096649,0.1434345092096649,0.0,0.0,0.0,0.0,0.4303035276289947
32,1.0,0.10626893611227094,10.055454808797013,0.10626893611227094,0.10626893611227094,0.10626893611227094,0.10626893611227094,0.0,0.0,0.0,0.0,0.3188068083368128
33,1.0,0.003151048085242954,10.203948450199398,0.003151048085242954,0.003151048085242954,0.003151048085242954,0.003151048085242954,0.0,0.0,0.0,0.0,0.009453144255728862
34,1.0,0.036190161488102994,10.034103526891043,0.036190161488102994,0.036190161488102994,0.036190161488102994,0.036190161488102994,0.0,0.0,0.0,0.0,0.10857048446430898
35,1.0,0.12872582176753355,10.443266791177345,0.12872582176753355,0.12872582176753355,0.12872582176753355,0.12872582176753355,0.0,0.0,0.0,0.0,0.38617746530260066
36,1.0,0.03077470225378103,10.23406084496687,0.03077470225378103,0.03077470225378103,0.03077470225378103,0.03077470225378103,0.0,0.0,0.0,0.0,0.09232410676134309
37,1.0,0.02789408030152901,10.317482357252738,0.02789408030152901,0.02789408030152901,0.02789408030152901,0.02789408030152901,0.0,0.0,0.0,0.0,0.08368224090458702
38,1.0,0.05694688717821714,10.024568584222529,0.05694688717821714,0.05694688717821714,0.05694688717821714,0.05694688717821714,0.0,0.0,0.0,0.0,0.1708406615346514
39,1.0,0.0004085600018771021,10.398838092898195,0.0004085600018771021,0.0004085600018771021,0.0004085600018771021,0.0004085600018771021,0.0,0.0,0.0,0.0,0.0012256800056313062
40,1.0,0.187766554571569,10.559075142175294,0.187766554571569,0.187766554571569,0.187766554571569,0.187766554571569,0.0,0.0,0.0,0.0,0.563299663714707
41,1.0,0.16476237824075354,10.36437063295706,0.16476237824075354,0.16476237824075354,0.16476237824075354,0.16476237824075354,0.0,0.0,0.0,0.0,0.4942871347222606
42,1.0,0.17198613690669742,10.573242805650361,0.17198613690669742,0.17198613690669742,0.17198613690669742,0.17198613690669742,0.0,0.0,0.0,0.0,0.5159584107200923
43,1.0,0.061133298944152425,10.836554592849193,0.061133298944152425,0.061133298944152425,0.061133298944152425,0.061133298944152425,0.0,0.0,0.0,0.0,0.18339989683245728
44,1.0,0.05838595599311536,10.994879223877438,0.05838595599311536,0.05838595599311536,0.05838595599311536,0.05838595599311536,0.0,0.0,0.0,0.0,0.17515786797934607
45,1.0,0.15805600618615434,10.230613082107567,0.15805600618615434,0.15805600618615434,0.15805600618615434,0.15805600618615434,0.0,0.0,0.0,0.0,0.474168018558463
46,1.0,0.22405662013830488,10.829648549532507,0.22405662013830488,0.22405662013830488,0.22405662013830488,0.22405662013830488,0.0,0.0,0.0,0.0,0.6721698604149147
47,1.0,0.019734202060901516,10.019182016783923,0.019734202060901516,0.019734202060901516,0.019734202060901516,0.019734202060901516,0.0,0.0,0.0,0.0,0.05920260618270455
48,1.0,0.060775006524858934,10.785545534531996,0.060775006524858934,0.060775006524858934,0.060775006524858934,0.060775006524858934,0.0,0.0,0.0,0.0,0.1823250195745768
49,1.0,0.06646839497509487,10.128333534445439,0.06646839497509487,0.06646839497509487,0.06646839497509487,0.06646839497509487,0.0,0.0,0.0,0.0,0.19940518492528458
50,1.0,0.041714677880940465,10.957616903199545,0.041714677880940465,0.041714677880940465,0.041714677880940465,0.041714677880940465,0.0,0.0,0.0,0.0,0.1251440336428214
51,1.0,0.07892555508357962,10.219494229158233,0.07892555508357962,0.07892555508357962,0.07892555508357962,0.07892555508357962,0.0,0.0,0.0,0.0,0.23677666525073887
52,1.0,0.16765278568334968,10.406431428558049,0.16765278568334968,0.16765278568334968,0.16765278568334968,0.16765278568334968,0.0,0.0,0.0,0.0,0.5029583570500491
53,1.0,0.10779456752420716,10.801762855790969,0.10779456752420716,0.10779456752420716,0.10779456752420716,0.10779456752420716,0.0,0.0,0.0,0.0,0.3233837025726215
54,1.0,0.12504161440644498,10.657605150529974,0.12504161440644498,0.12504161440644498,0.12504161440644498,0.12504161440644498,0.0,0.0,0.0,0.0,0.3751248432193349
55,1.0,0.06717350554541396,10.410637658503624,0.06717350554541396,0.06717350554541396,0.06717350554541396,0.06717350554541396,0.0,0.0,0.0,0.0,0.20152051663624188
56,1.0,0.048283666211730705,10.404799231125848,0.048283666211730705,0.048283666211730705,0.048283666211730705,0.048283666211730705,0.0,0.0,0.0,0.0,0.14485099863519213
57,1.0,0.02697444182591853,10.522812939860486,0.02697444182591853,0.02697444182591853,0.02697444182591853,0.02697444182591853,0.0,0.0,0.0,0.0,0.08092332547775559
58,1.0,0.050738362744421645,10.269466480732717,0.050738362744421645,0.050738362744421645,0.050738362744421645,0.050738362744421645,0.0,0.0,0.0,0.0,0.15221508823326493
59,1.0,0.11127610336107951,10.05954689203453,0.11127610336107951,0.11127610336107951,0.11127610336107951,0.11127610336107951,0.0,0.0,0.0,0.0,0.33382831008323854
60,1.0,0.020317821023996523,10.294915308909705,0.020317821023996523,0.020317821023996523,0.020317821023996523,0.020317821023996523,0.0,0.0,0.0,0.0,0.060953463071989566
61,1.0,0.0456770719469768,10.817555495904328,0.0456770719469768,0.0456770719469768,0.0456770719469768,0.0456770719469768,0.0,0.0,0.0,0.0,0.13703121584093042
62,1.0,0.0317723008920383,10.834156821310442,0.0317723008920383,0.0317723008920383,0.0317723008920383,0.0317723008920383,0.0,0.0,0.0,0.0,0.0953169026761149
63,1.0,0.03179453032321673,10.611895279325179,0.03179453032321673,0.03179453032321673,0.03179453032321673,0.03179453032321673,0.0,0.0,0.0,0.0,0.0953835909696502
64,1.0,0.006940078359378691,10.29875418293409,0.006940078359378691,0.006940078359378691,0.006940078359378691,0.006940078359378691,0.0,0.0,0.0,0.0,0.020820235078136073
65,1.0,0.036633161587344844,10.461513883914618,0.036633161587344844,0.036633161587344844,0.036633161587344844,0.036633161587344844,0.0,0.0,0.0,0.0,0.10989948476203454
66,1.0,0.11955373039595532,10.386892913022873,0.11955373039595532,0.11955373039595532,0.11955373039595532,0.11955373039595532,0.0,0.0,0.0,0.0,0.358661191187866
67,1.0,0.03376604970572591,10.850250878464022,0.03376604970572591,0.03376604970572591,0.03376604970572591,0.03376604970572591,0.0,0.0,0.0,0.0,0.10129814911717772
68,1.0,0.06335240007611892,10.23500522721817,0.06335240007611892,0.06335240007611892,0.06335240007611892,0.06335240007611892,0.0,0.0,0.0,0.0,0.19005720022835676
69,1.0,0.060237662674073794,10.238889967469637,0.060237662674073794,0.060237662674073794,0.060237662674073794,0.060237662674073794,0.0,0.0,0.0,0.0,0.18071298802222138
70,1.0,0.19695975910473051,10.56435440843066,0.19695975910473051,0.19695975910473051,0.19695975910473051,0.19695975910473051,0.0,0.0,0.0,0.0,0.5908792773141915
71,1.0,0.16736024417652134,10.592884123737942,0.16736024417652134,0.16736024417652134,0.16736024417652134,0.16736024417652134,0.0,0.0,0.0,0.0,0.502080732529564
72,1.0,0.1906663918416814,10.265667763050493,0.1906663918416814,0.1906663918416814,0.1906663918416814,0.1906663918416814,0.0,0.0,0.0,0.0,0.5719991755250442
73,1.0,0.023317012689145537,10.182496893376724,0.023317012689145537,0.023317012689145537,0.023317012689145537,0.023317012689145537,0.0,0.0,0.0,0.0,0.0699510380674366
74,1.0,0.08766800942442457,10.598683682640521,0.08766800942442457,0.08766800942442457,0.08766800942442457,0.08766800942442457,0.0,0.0,0.0,0.0,0.26300402827327374
75,1.0,0.021230800560468464,10.158545636601726,0.021230800560468464,0.021230800560468464,0.021230800560468464,0.021230800560468464,0.0,0.0,0.0,0.0,0.06369240168140539
76,1.0,0.12377841713021523,10.07263855768327,0.12377841713021523,0.12377841713021523,0.12377841713021523,0.12377841713021523,0.0,0.0,0.0,0.0,0.3713352513906457
77,1.0,0.019028133955929866,10.64797330185362,0.019028133955929866,0.019028133955929866,0.019028133955929866,0.019028133955929866,0.0,0.0,0.0,0.0,0.0570844018677896
78,1.0,0.11204077959681202,10.606672561482297,0.11204077959681202,0.11204077959681202,0.11204077959681202,0.11204077959681202,0.0,0.0,0.0,0.0,0.33612233879043607
79,1.0,0.012096626879023667,10.682885258563388,0.012096626879023667,0.012096626879023667,0.012096626879023667,0.012096626879023667,0.0,0.0,0.0,0.0,0.036289880637071004
80,1.0,0.07346746199373087,10.112565347016009,0.07346746199373087,0.07346746199373087,0.07346746199373087,0.07346746199373087,0.0,0.0,0.0,0.0,0.2204023859811926
81,1.0,0.041088187706380515,10.831421735326533,0.041088187706380515,0.041088187706380515,0.041088187706380515,0.041088187706380515,0.0,0.0,0.0,0.0,0.12326456311914155
82,1.0,0.18120860023195157,10.843361711540581,0.18120860023195157,0.18120860023195157,0.18120860023195157,0.18120860023195157,0.0,0.0,0.0,0.0,0.5436258006958548
83,1.0,0.058233134567442606,10.04823621012069,0.058233134567442606,0.058233134567442606,0.058233134567442606,0.058233134567442606,0.0,0.0,0.0,0.0,0.1746994037023278
84,1.0,0.102972135659383,10.995215398432638,0.102972135659383,0.102972135659383,0.102972135659383,0.102972135659383,0.0,0.0,0.0,0.0,0.308916406978149
85,1.0,0.16290259346704633,10.303477315489644,0.16290259346704633,0.16290259346704633,0.16290259346704633,0.16290259346704633,0.0,0.0,0.0,0.0,0.488707780401139
86,1.0,0.030213735796339077,10.136350756782432,0.030213735796339077,0.030213735796339077,0.030213735796339077,0.030213735796339077,0.0,0.0,0.0,0.0,0.09064120738901724
87,1.0,0.10690182030226901,10.269258458227307,0.10690182030226901,0.10690182030226901,0.10690182030226901,0.10690182030226901,0.0,0.0,0.0,0.0,0.320705460906807
88,1.0,0.07268301929842647,10.714888106747,0.07268301929842647,0.07268301929842647,0.07268301929842647,0.07268301929842647,0.0,0.0,0.0,0.0,0.2180490578952794
89,1.0,0.12142322210988127,10.42158597418094,0.12142322210988127,0.12142322210988127,0.12142322210988127,0.12142322210988127,0.0,0.0,0.0,0.0,0.3642696663296438
90,1.0,0.04435839394562777,10.941078762569186,0.04435839394562777,0.04435839394562777,0.04435839394562777,0.04435839394562777,0.0,0.0,0.0,0.0,0.13307518183688333
91,1.0,0.05800789001488448,10.42810329525176,0.05800789001488448,0.05800789001488448,0.05800789001488448,0.05800789001488448,0.0,0.0,0.0,0.0,0.17402367004465344
92,1.0,0.13765332039735606,10.963165317085098,0.13765332039735606,0.13765332039735606,0.13765332039735606,0.13765332039735606,0.0,0.0,0.0,0.0,0.4129599611920682
93,1.0,0.19436142858140446,10.46075511229452,0.19436142858140446,0.19436142858140446,0.19436142858140446,0.19436142858140446,0.0,0.0,0.0,0.0,0.5830842857442133
94,1.0,0.1088860066526731,10.095352639397321,0.1088860066526731,0.1088860066526731,0.1088860066526731,0.1088860066526731,0.0,0.0,0.0,0.0,0.3266580199580193
95,1.0,0.05593753758312184,10.326313629881465,0.05593753758312184,0.05593753758312184,0.05593753758312184,0.05593753758312184,0.0,0.0,0.0,0.0,0.16781261274936551
96,1.0,0.05179131727734915,10.83956831169966,0.05179131727734915,0.05179131727734915,0.05179131727734915,0.05179131727734915,0.0,0.0,0.0,0.0,0.15537395183204744
97,1.0,0.04847875810187205,10.444741272206443,0.04847875810187205,0.04847875810187205,0.04847875810187205,0.04847875810187205,0.0,0.0,0.0,0.0,0.14543627430561615
98,1.0,0.03582059189449858,10.789462903580253,0.03582059189449858,0.03582059189449858,0.03582059189449858,0.03582059189449858,0.0,0.0,0.0,0.0,0.10746177568349574
99,1.0,0.0717463720350466,10.57866713818245,0.0717463720350466,0.0717463720350466,0.0717463720350466,0.0717463720350466,0.0,0.0,0.0,0.0,0.2152391161051398
100,1.0,0.009511133852695027,10.19467644266542,0.009511133852695027,0.009511133852695027,0.009511133852695027,0.009511133852695027,0.0,0.0,0.0,0.147548194927335,0.02853340155808508
101,1.0,0.0064368698331305155,10.140508828610653,0.0064368698331305155,0.0064368698331305155,0.0064368698331305155,0.0064368698331305155,0.0,0.0,0.0,0.11084325084710706,0.01931060949939155
102,1.0,0.1356596935655482,10.400109248285185,0.1356596935655482,0.1356596935655482,0.1356596935655482,0.1356596935655482,0.0,0.0,0.0,0.04725096851800806,0.40697908069664457
103,1.0,0.1143058225507156,10.973244921125215,0.1143058225507156,0.1143058225507156,0.1143058225507156,0.1143058225507156,0.0,0.0,0.0,0.07968763419829933,0.3429174676521468
104,1.0,0.06810977071289818,10.64273433702299,0.06810977071289818,0.06810977071289818,0.06810977071289818,0.06810977071289818,0.0,0.0,0.0,0.09888880585223986,0.20432931213869454
105,1.0,0.0024700676078269635,10.51075059056994,0.0024700676078269635,0.0024700676078269635,0.0024700676078269635,0.0024700676078269635,0.0,0.0,0.0,0.0474256675643817,0.0074102028234808905
106,1.0,0.07265636350971295,10.602758321079024,0.07265636350971295,0.07265636350971295,0.07265636350971295,0.07265636350971295,0.0,0.0,0.0,0.08772845209925059,0.21796909052913888
107,1.0,0.17244377825154508,10.045997707460014,0.17244377825154508,0.17244377825154508,0.17244377825154508,0.17244377825154508,0.0,0.0,0.0,0.03761445392150624,0.5173313347546352
108,1.0,0.18300756936454554,10.913078338540846,0.18300756936454554,0.18300756936454554,0.18300756936454554,0.18300756936454554,0.0,0.0,0.0,0.01718602554240096,0.5490227080936366
109,1.0,0.001750601826496943,10.037721822616183,0.001750601826496943,0.001750601826496943,0.001750601826496943,0.001750601826496943,0.0,0.0,0.0,0.10235002003139909,0.005251805479490829
110,1.0,0.14015482784021102,10.441421996184223,0.14015482784021102,0.14015482784021102,0.14015482784021102,0.14015482784021102,0.0,0.0,0.0,0.038936595826993436,0.42046448352063304
111,1.0,0.10258342858049277,10.311630963339388,0.10258342858049277,0.10258342858049277,0.10258342858049277,0.10258342858049277,0.0,0.0,0.0,0.07516838164254445,0.30775028574147834
112,1.0,0.22958406421072866,10.641408560267836,0.22958406421072866,0.22958406421072866,0.22958406421072866,0.22958406421072866,0.0,0.0,0.0,0.06397477936588548,0.688752192632186
113,1.0,0.0695503484617173,10.946371734830604,0.0695503484617173,0.0695503484617173,0.0695503484617173,0.0695503484617173,0.0,0.0,0.0,0.1017199640734528,0.2086510453851519
114,1.0,0.038157513919375344,10.978951082642343,0.038157513919375344,0.038157513919375344,0.038157513919375344,0.038157513919375344,0.0,0.0,0.0,0.062170301273337274,0.11447254175812603
115,1.0,0.13241943898348865,10.334001272806862,0.13241943898348865,0.13241943898348865,0.13241943898348865,0.13241943898348865,0.0,0.0,0.0,0.21108756511817012,0.397258316950466
116,1.0,0.13127619235005694,10.969366577210382,0.13127619235005694,0.13127619235005694,0.13127619235005694,0.13127619235005694,0.0,0.0,0.0,0.04680791452795982,0.3938285770501708
117,1.0,0.11040698150116435,10.024284825087824,0.11040698150116435,0.11040698150116435,0.11040698150116435,0.11040698150116435,0.0,0.0,0.0,0.046054916641677164,0.33122094450349304
118,1.0,0.14625034655527733,10.118377819922687,0.14625034655527733,0.14625034655527733,0.14625034655527733,0.14625034655527733,0.0,0.0,0.0,0.0076423007552593085,0.43875103966583195
119,1.0,0.2848184061927854,10.575413813777594,0.2848184061927854,0.2848184061927854,0.2848184061927854,0.2848184061927854,0.0,0.0,0.0,0.05815706906851477,0.8544552185783563
120,1.0,0.16131626003366556,10.11647637241543,0.16131626003366556,0.16131626003366556,0.16131626003366556,0.16131626003366556,0.0,0.0,0.0,0.02417273051040182,0.4839487801009967
121,1.0,0.011373410733606822,10.776457586275715,0.011373410733606822,0.011373410733606822,0.011373410733606822,0.011373410733606822,0.0,0.0,0.0,0.18090413280190093,0.034120232200820465
122,1.0,0.08559770863099897,10.038772282092783,0.08559770863099897,0.08559770863099897,0.08559770863099897,0.08559770863099897,0.0,0.0,0.0,0.020552786598384814,0.2567931258929969
123,1.0,0.16837148964547632,10.571978826446276,0.16837148964547632,0.16837148964547632,0.16837148964547632,0.16837148964547632,0.0,0.0,0.0,0.059191567518557,0.505114468936429
124,1.0,0.11810569345703557,10.468096629489876,0.11810569345703557,0.11810569345703557,0.11810569345703557,0.11810569345703557,0.0,0.0,0.0,0.017737455272481807,0.3543170803711067
125,1.0,0.14391603658231275,10.087231274515123,0.14391603658231275,0.14391603658231275,0.14391603658231275,0.14391603658231275,0.0,0.0,0.0,0.0369331752689362,0.4317481097469382
126,1.0,0.08358634104342456,10.278078950583872,0.08358634104342456,0.08358634104342456,0.08358634104342456,0.08358634104342456,0.0,0.0,0.0,0.13722114783507275,0.2507590231302737
127,1.0,0.1126626012649838,10.405509264186618,0.1126626012649838,0.1126626012649838,0.1126626012649838,0.1126626012649838,0.0,0.0,0.0,0.15162463603044804,0.3379878037949514
128,1.0,0.06373670098885366,10.525733719439048,0.06373670098885366,0.06373670098885366,0.06373670098885366,0.06373670098885366,0.0,0.0,0.0,0.07969218426412535,0.191210102966561
129,1.0,0.04191578481105317,10.224757816999933,0.04191578481105317,0.04191578481105317,0.04191578481105317,0.04191578481105317,0.0,0.0,0.0,0.1305286464719768,0.1257473544331595
130,1.0,0.07530592611247922,10.29462953536083,0.07530592611247922,0.07530592611247922,0.07530592611247922,0.07530592611247922,0.0,0.0,0.0,0.024767709880199357,0.22591777833743765
131,1.0,0.13352568182508093,10.761243328974514,0.13352568182508093,0.13352568182508093,0.13352568182508093,0.13352568182508093,0.0,0.0,0.0,0.1434345092096649,0.40057704547524275
132,1.0,0.01728032989319534,10.006130936494387,0.01728032989319534,0.01728032989319534,0.01728032989319534,0.01728032989319534,0.0,0.0,0.0,0.10626893611227094,0.05184098967958602
133,1.0,0.09419872943026783,10.914493660688535,0.09419872943026783,0.09419872943026783,0.09419872943026783,0.09419872943026783,0.0,0.0,0.0,0.003151048085242954,0.28259618829080346
134,1.0,0.07843164409075994,10.576804118669973,0.07843164409075994,0.07843164409075994,0.07843164409075994,0.07843164409075994,0.0,0.0,0.0,0.036190161488102994,0.23529493227227982
135,1.0,0.005073932800604062,10.6449129368459,0.005073932800604062,0.005073932800604062,0.005073932800604062,0.005073932800604062,0.0,0.0,0.0,0.12872582176753355,0.015221798401812186
136,1.0,0.08023516942241013,10.064678491728843,0.08023516942241013,0.08023516942241013,0.08023516942241013,0.08023516942241013,0.0,0.0,0.0,0.03077470225378103,0.2407055082672304
137,1.0,0.12099324624246187,10.513065889002757,0.12099324624246187,0.12099324624246187,0.12099324624246187,0.12099324624246187,0.0,0.0,0.0,0.02789408030152901,0.3629797387273856
138,1.0,0.03636391673007868,10.018381546090717,0.03636391673007868,0.03636391673007868,0.03636391673007868,0.03636391673007868,0.0,0.0,0.0,0.05694688717821714,0.10909175019023604
139,1.0,0.10318081580268212,10.074422489729946,0.10318081580268212,0.10318081580268212,0.10318081580268212,0.10318081580268212,0.0,0.0,0.0,0.0004085600018771021,0.3095424474080464
140,1.0,0.09048913793902737,10.165524789973402,0.09048913793902737,0.09048913793902737,0.09048913793902737,0.09048913793902737,0.0,0.0,0.0,0.187766554571569,0.2714674138170821
141,1.0,0.049106777091942805,10.610088888352003,0.049106777091942805,0.049106777091942805,0.049106777091942805,0.049106777091942805,0.0,0.0,0.0,0.16476237824075354,0.14732033127582841
142,1.0,0.1615337399890143,10.174177791606015,0.1615337399890143,0.1615337399890143,0.1615337399890143,0.1615337399890143,0.0,0.0,0.0,0.17198613690669742,0.48460121996704286
143,1.0,0.13047350899527793,10.179253216840747,0.13047350899527793,0.13047350899527793,0.13047350899527793,0.13047350899527793,0.0,0.0,0.0,0.061133298944152425,0.3914205269858338
144,1.0,0.05379866311543178,10.87951562419103,0.05379866311543178,0.05379866311543178,0.05379866311543178,0.05379866311543178,0.0,0.0,0.0,0.05838595599311536,0.16139598934629534
145,1.0,0.04933144439033211,10.784844314875265,0.04933144439033211,0.04933144439033211,0.04933144439033211,0.04933144439033211,0.0,0.0,0.0,0.15805600618615434,0.14799433317099633
146,1.0,0.03720471344747827,10.583245456323974,0.03720471344747827,0.03720471344747827,0.03720471344747827,0.03720471344747827,0.0,0.0,0.0,0.22405662013830488,0.1116141403424348
147,1.0,0.07839757071046577,10.80715307329817,0.07839757071046577,0.07839757071046577,0.07839757071046577,0.07839757071046577,0.0,0.0,0.0,0.019734202060901516,0.2351927121313973
148,1.0,0.043969369722690665,10.743360359847745,0.043969369722690665,0.043969369722690665,0.043969369722690665,0.043969369722690665,0.0,0.0,0.0,0.060775006524858934,0.131908109168072
149,1.0,0.0581597629919505,10.593705893488078,0.0581597629919505,0.0581597629919505,0.0581597629919505,0.0581597629919505,0.0,0.0,0.0,0.06646839497509487,0.1744792889758515
150,1.0,0.13281061682556725,10.328842397097802,0.13281061682556725,0.13281061682556725,0.13281061682556725,0.13281061682556725,0.0,0.0,0.0,0.041714677880940465,0.3984318504767017
151,1.0,0.051007893480327395,10.689620741776862,0.051007893480327395,0.051007893480327395,0.051007893480327395,0.051007893480327395,0.0,0.0,0.0,0.07892555508357962,0.1530236804409822
152,1.0,0.0941314048726752,10.52762080123886,0.0941314048726752,0.0941314048726752,0.0941314048726752,0.0941314048726752,0.0,0.0,0.0,0.16765278568334968,0.2823942146180256
153,1.0,0.006531390749970729,10.934496328745713,0.006531390749970729,0.006531390749970729,0.006531390749970729,0.006531390749970729,0.0,0.0,0.0,0.10779456752420716,0.019594172249912188
154,1.0,0.20163022396894126,10.507931519149874,0.20163022396894126,0.20163022396894126,0.20163022396894126,0.20163022396894126,0.0,0.0,0.0,0.12504161440644498,0.6048906719068238
155,1.0,0.16766378548505945,10.047819736919392,0.16766378548505945,0.16766378548505945,0.16766378548505945,0.16766378548505945,0.0,0.0,0.0,0.06717350554541396,0.5029913564551783
156,1.0,0.08899859528875487,10.072742134027452,0.08899859528875487,0.08899859528875487,0.08899859528875487,0.08899859528875487,0.0,0.0,0.0,0.048283666211730705,0.2669957858662646
157,1.0,0.006822280243157929,10.976682705685157,0.006822280243157929,0.006822280243157929,0.006822280243157929,0.006822280243157929,0.0,0.0,0.0,0.02697444182591853,0.020466840729473787
158,1.0,0.049032175023756654,10.231977238441207,0.049032175023756654,0.049032175023756654,0.049032175023756654,0.049032175023756654,0.0,0.0,0.0,0.050738362744421645,0.14709652507126997
159,1.0,0.05799271002279832,10.16901555711526,0.05799271002279832,0.05799271002279832,0.05799271002279832,0.05799271002279832,0.0,0.0,0.0,0.11127610336107951,0.17397813006839496
160,1.0,0.12660208383508986,10.557769714392611,0.12660208383508986,0.12660208383508986,0.12660208383508986,0.12660208383508986,0.0,0.0,0.0,0.020317821023996523,0.3798062515052696
