,labels,perfect_score,reverse_score,perfect_score_with_anticipation,perfect_score_with_FA,perfect_score_half_areas,perfect_score_first_half_each_areas,perfect_score_second_half_each_areas,shift_100,always_high,random_score
13,1.0,0.925596638292661,10.11148274515071,0.1422224681305091,0.7684833144602606,0.529254805132126,0.4448230571455989,0.8091247085414337,0.0,10.52600477383763,0.8235581726726823
14,1.0,0.07103605819788694,10.948632680184033,0.08777353784047381,0.5873737506385248,0.4748174388808153,0.009236612545595713,0.10238018672952998,0.0,10.546071159792954,0.8674708326064755
15,1.0,0.08712929970154071,10.332736083955506,0.5188799807260981,0.8626468583646717,0.15413422646729213,0.7657052147063174,0.07635199752846689,0.0,10.373714502817013,0.7990656712338373
16,1.0,0.02021839744032572,10.451102775326511,0.35993237402946787,0.7151976003885442,0.7268591461659443,0.7629999608672193,0.8377610057959771,0.0,10.388067500643718,0.2708691593740382
17,1.0,0.832619845547938,10.004980905673753,0.9602736823409878,0.46264404798453673,0.729050655752512,0.25428196291352134,0.5461459114518106,0.0,10.481851691008515,0.14375043053143732
18,1.0,0.7781567509498505,10.824392688444473,0.703772217967251,0.5999318709042396,0.5185511284312245,0.9700549789948956,0.9817780712908619,0.0,10.195693176861457,0.018719550204358115
19,1.0,0.8700121482468192,10.308168254230237,0.445994070079866,0.4420869282554548,0.3266642600494061,0.8000745697918011,0.9202281086744,0.0,10.997572358205302,0.32870531006522863
20,1.0,0.978618342232764,10.556446876169447,0.1922087476199562,0.9505916596918755,0.574800099237228,0.6262256458406645,0.17234721007142395,0.0,10.949504792534492,0.3520272976722649
21,1.0,0.7991585642167236,10.926600797059674,0.44288141007731185,0.4936774334179078,0.37808396357259744,0.1462092777341223,0.5143001466858739,0.0,10.118266582869673,0.06831968487108153
22,1.0,0.46147936225293185,10.156222383215564,0.4662864167784724,0.05813620315628776,0.6998296996075613,0.40762128170533773,0.13693765795905877,0.0,10.909102908359102,0.4134014696131274
23,1.0,0.7805291762864555,10.867329612930922,0.009142555666212138,0.03431345902145422,0.5555715218522378,0.14763071059878585,0.6461314173073437,0.0,10.789011883171705,0.3821768079474154
24,1.0,0.11827442586893322,10.500238930842555,0.2572154105700256,0.42432012115148465,0.4560744476478532,0.1995981822155094,0.16219859575540452,0.0,10.072996533077422,0.6764018183532008
25,1.0,0.6399210213275238,10.92445617405662,0.24537169675974813,0.07581836864655767,0.230251306180016,0.24635951790430166,0.8854834346698766,0.0,10.6193344745463,0.3071946364543393
26,1.0,0.1433532874090464,10.822355050186426,0.3810214358763936,0.881717612312165,0.8197729829739313,0.3345757806773412,0.5950459516142619,0.0,10.652191260960517,0.8176216811202484
27,1.0,0.9446689170495839,10.442980030659088,0.4240383256565562,0.9379373141421136,0.976532634434528,0.5140023329925225,0.44007562202413375,0.0,10.33811282595455,0.06778621578396482
28,1.0,0.5218483217500717,10.088711770714744,0.26753055649547375,0.12478670062091168,0.16041394873912174,0.7737047530969274,0.577146306131825,0.0,10.481073809264807,0.1728494880275403
29,1.0,0.4146619399905236,10.030197454882025,0.11264624660421141,0.5232545124681642,0.24738988530710038,0.6859344378431318,0.2302888490684475,0.0,10.747954700312656,0.24562360222337598
30,1.0,0.26455561210462697,10.874230809834076,0.13867957361771976,0.3356577802568108,0.9132432498820041,0.21998571805287515,0.9575174435977284,0.0,10.992659274132464,0.5208562563682267
31,1.0,0.7742336894342167,10.47428491745837,0.688202164324545,0.8750323426305333,0.13230417395466332,0.05373762090895451,0.3832488750495464,0.0,10.593983245038057,0.8289828680176875
32,1.0,0.45615033221654855,10.663694907927752,0.9558897259007889,0.03929253440466551,0.6611525289761546,0.23340491177274403,0.2402284168134975,0.0,10.722498797437112,0.27646435675111913
33,1.0,0.5684339488686485,10.881648414208852,0.3448543626328352,0.9652994685677017,0.8734173619299274,0.07392330752751097,0.6775581866072331,0.0,10.234023852202013,0.8896905384309569
34,1.0,0.018789800436355142,10.304658991484697,0.14278639119063463,0.8582747175358082,0.7942917805228705,0.7952453623000425,0.021228482797886805,0.0,10.654841342038694,0.28398539903084197
35,1.0,0.6176354970758771,10.895763018391348,0.26005780252049004,0.08808037661556323,0.39270934367079613,0.06857374004966321,0.8315329367323104,0.0,10.018312083181618,0.9782715088096174
36,1.0,0.6120957227224214,10.027532439427688,0.15217505253436348,0.8518746178871801,0.4536996088137263,0.7394408722949664,0.6398629158897015,0.0,10.009494611158125,0.030288990419605644
37,1.0,0.6169339968747569,10.279925678734132,0.1947396563240673,0.6870775028266,0.6015385283912619,0.7233637516407666,0.34294884200392395,0.0,10.135433395914358,0.06630960170411926
38,1.0,0.9437480785146242,10.811766395099625,0.6621605117285676,0.2513898721102733,0.9324095392077553,0.331144535905775,0.5332148320817262,0.0,10.664260447206026,0.8551428262273707
39,1.0,0.6818202991034834,10.853220318323647,0.38492732552269515,0.5955274351707481,0.4708836110642787,0.6526706695584248,0.046434328318763485,0.0,10.584922182605938,0.6143748624947853
40,1.0,0.359507900573786,10.944835395357586,0.25045428598718456,0.23626423601839042,0.37690525929596186,0.5067155049181471,0.03150869662356026,0.0,10.055631439742223,0.8174154092242081
41,1.0,0.43703195379934145,10.303011272463904,0.5811579118409069,0.23962462851612754,0.695826814237972,0.9823201274998136,0.8111508486975442,0.0,10.928443863627491,0.7095006353839668
42,1.0,0.6976311959272649,10.780235585616136,0.8978239471394469,0.722538485145623,0.39447416824418957,0.38084044045049004,0.8633190099883765,0.0,10.829305693519009,0.7470456466916796
43,1.0,0.06022547162926983,10.985130302648836,0.02442901389522001,0.22939841623167234,0.5348537299123669,0.934651854963754,0.7688202230837842,0.0,10.907882334725324,0.7759194050798943
44,1.0,0.6667667154456677,10.527006015111755,0.5967187739200662,0.42289378405285016,0.8399290227172981,0.289341215856449,0.18106647537734488,0.0,10.412874289125815,0.703691498887277
45,1.0,0.6706378696181594,10.25259628963802,0.671995992214742,0.9957237609187891,0.8448811903048639,0.38288019585706357,0.952226742924272,0.0,10.919996647596932,0.1164038622754302
46,1.0,0.2103825610738409,10.038962315397182,0.4331690739894871,0.9739882864698531,0.5849462045545769,0.5015699644387882,0.03813790681703111,0.0,10.211089698179943,0.33387684551854413
47,1.0,0.1289262976548533,10.759653062783809,0.92035174765787,0.6605606161731575,0.11432372873254715,0.6592763226115679,0.2944849192974379,0.0,10.780151117282754,0.6845124032636497
48,1.0,0.31542835092418386,10.138845384438467,0.17018717826953034,0.636429398118748,0.7070497222691594,0.20366167594999296,0.5921189516671097,0.0,10.795138075134828,0.4468003285048012
49,1.0,0.3637107709426226,10.386942606430964,0.011585810285985265,0.22068562511897072,0.36887529402921604,0.9807688928674937,0.2545285327320089,0.0,10.833239544744023,0.1307212807952307
50,1.0,0.5701967704178796,10.309277881653253,0.8402934859680952,0.13251911889586065,0.8439055010928759,0.9649369366260462,0.7738369098201687,0.0,10.970369523048129,0.6393434797669155
51,1.0,0.43860151346232035,10.416850672953652,0.39577765035911383,0.06445133401452985,0.060510351439394316,0.6366036135992924,0.28728153821688374,0.0,10.035318021869859,0.1762698150419657
52,1.0,0.9883738380592262,10.905998994932563,0.8298990592227617,0.32693975829093813,0.6531199013039467,0.4497108724083134,0.7162255837864235,0.0,10.109425004245267,0.7475121626390595
53,1.0,0.10204481074802807,10.425947761221861,0.995370351139531,0.3410417575614736,0.40377282248241053,0.5322285304014938,0.17188791744372034,0.0,10.010385982614496,0.37718846251830274
54,1.0,0.2088767560948347,10.912744312623623,0.11508673164926564,0.49340151135695465,0.5597493078103001,0.6306141234709426,0.478861027826876,0.0,10.00116927098044,0.7038193101872705
55,1.0,0.16130951788499626,10.805400859700713,0.8325457989346524,0.2804639517321875,0.8336900472950902,0.6492418162482294,0.034927549054460605,0.0,10.68911182010158,0.9361387798528906
56,1.0,0.6531083254653984,10.288378332068504,0.7605126752663833,0.5315945905853122,0.3369476317489887,0.9031388502541097,0.05378415392068914,0.0,10.943092132533057,0.9914532406842932
57,1.0,0.2532916025397821,10.318089019051332,0.7765548250462229,0.23962466576250308,0.06736980163709694,0.6485195172543267,0.582496479349252,0.0,10.682999119921725,0.5577654704274629
58,1.0,0.4663107728563063,10.369844224601426,0.43950217777171097,0.1764955228296945,0.07206160718865007,0.9850577761384366,0.4809554314629746,0.0,10.637503764154678,0.5941766639639706
59,1.0,0.24442559200160274,10.605647191620102,0.6091073122833871,0.3981822675496476,0.3378606802643125,0.6894445843504734,0.9278925309845025,0.0,10.835181919640572,0.45284762067051576
60,1.0,0.15896958364551972,10.67406251714131,0.2476420360387218,0.9624156139286162,0.250441436758131,0.5388068771761927,0.8572799062961275,0.0,10.881985563580336,0.5995419861802186
61,1.0,0.11037514116430513,10.972229835706203,0.031650231466219036,0.22888971071771325,0.17196442468150852,0.14800242716270762,0.522696759463937,0.0,10.319183283054699,0.2719660990138011
62,1.0,0.6563295894652734,10.926516063497061,0.7277729647296497,0.8654239710368746,0.27938455321950717,0.6902439083738424,0.8582086836610634,0.0,10.870706774254627,0.9610272443386708
63,1.0,0.1381829513486138,10.6118717214257,0.13883303980344786,0.4739739234250394,0.9901331250918184,0.47891261780651195,0.5472313655350762,0.0,10.368554314182527,0.043450810121847594
64,1.0,0.1965823616800535,10.046238779499111,0.29963953070117744,0.8714269333871145,0.8348185987939153,0.008364456190849356,0.749292467468956,0.0,10.287087979586447,0.7265979270758841
65,1.0,0.3687251706609641,10.545307620392702,0.0535227689541361,0.7412380406096251,0.5926091477302358,0.1951962873030929,0.6620636332028106,0.0,10.747999775727738,0.20105015961138017
66,1.0,0.8209932298479351,10.403640221272775,0.5657529108913387,0.047941054150692386,0.7052187551630135,0.7592629739611969,0.2119912286489275,0.0,10.975237058751086,0.24540597865859037
67,1.0,0.09710127579306127,10.544778725431916,0.8572352566232345,0.9718572518943056,0.10962521100409284,0.8357987455044038,0.03855342313204124,0.0,10.529097138551643,0.1831463395328694
68,1.0,0.8379449074988039,10.040176373259918,0.07286297069599224,0.055113399521726336,0.6393857596534177,0.8488474699358501,0.49066804454584,0.0,10.578766928285823,0.9128696066394667
69,1.0,0.09609840789396307,10.995762207427177,0.3921323085194238,0.7237406870917199,0.8345192268204332,0.5921688492059671,0.2970548455340781,0.0,10.937903498169375,0.6369189373206112
70,1.0,0.9764594650133958,10.0569583704196,0.832559671921339,0.8209986596572257,0.4350362070565811,0.8421439270178332,0.5490348966086269,0.0,10.504095786890828,0.8866197733750124
71,1.0,0.4686512016477016,10.272679934333294,0.774653297521747,0.26675849429718457,0.20101406740679395,0.48425841408712544,0.4850052077306344,0.0,10.961052617749111,0.8735282640983052
72,1.0,0.9767610881903371,10.072124028937997,0.21369223045345342,0.16943125064378994,0.9328027882684035,0.5358926519164412,0.05526176040440545,0.0,10.242005070524431,0.024900674977196724
73,1.0,0.604845519745046,10.54761110600427,0.25100937256922384,0.6321735756807892,0.5228833954969919,0.8960968316440465,0.7850637516795538,0.0,10.989431255114278,0.6843080454652306
74,1.0,0.7392635793983017,10.351818296554157,0.6314980160800936,0.9709430476001071,0.7756461012080869,0.953552555102818,0.0657776777020328,0.0,10.458201594580116,0.8684181293998141
75,1.0,0.039187792254320675,10.375299842852716,0.23913282688867743,0.8474818315963066,0.8494162059630745,0.9283516361417836,0.9739697179229977,0.0,10.357870397754105,0.1951051468733176
76,1.0,0.2828069625764096,10.789167520857939,0.3431362055188497,0.06448499866933144,0.9615092907029875,0.6351396128122414,0.523094833654276,0.0,10.672585287649072,0.4063701601929629
77,1.0,0.1201965612131689,10.904020115569319,0.7809854577461722,0.868982071360656,0.3197736379953593,0.5344761125434667,0.08904312278122894,0.0,10.077289872779993,0.15472282303308948
78,1.0,0.29614019752214493,10.165696983115865,0.6166390400613725,0.3448569438741159,0.4080577119383455,0.07290975863959193,0.34371337885333786,0.0,10.475064791954788,0.14647311657903606
79,1.0,0.11872771895424405,10.278976940059957,0.10672227431248027,0.8272445359474052,0.23290700265753916,0.8301198260301262,0.2224598084415197,0.0,10.462262891500115,0.40929474121853093
80,1.0,0.317983179393976,10.472728620196584,0.3850975124562056,0.017442660114378228,0.2210529518616272,0.011059644389636025,0.5964906829254163,0.0,10.966544209033039,0.17884779747723267
81,1.0,0.41426299451466997,10.112881670141988,0.19796269100710862,0.6003804982258399,0.2052059664652447,0.8170747536787297,0.32767363219805234,0.0,10.468064627712337,0.8015198042283994
82,1.0,0.06414749634878436,10.386538082051603,0.5454705714218441,0.5538340218497697,0.05707672304270006,0.09363484190644689,0.22986747207566793,0.0,10.350677116710989,0.6322956191864009
83,1.0,0.6924721193700198,10.302088045614884,0.9488829788509364,0.009922384872685153,0.24722390217626722,0.5597122098065411,0.7460713693304062,0.0,10.62790692852573,0.8216211729839886
84,1.0,0.5666014542065752,10.921976337033433,0.49906673301959403,0.5484367582151249,0.3143987321148176,0.8280405826650992,0.9805317978092032,0.0,10.764818553939465,0.2476782648618404
85,1.0,0.2653894909394454,10.198534120435498,0.8348180618866331,0.2356341015385991,0.6581636683425145,0.7713749831578455,0.7562744374745184,0.0,10.568948777547805,0.39436326184861825
86,1.0,0.5232480534666997,10.72121139807338,0.679412292089227,0.005126518905298139,0.2611500800016311,0.512053981232202,0.3745849876447839,0.0,10.689257455028027,0.9463429851623465
87,1.0,0.09394051075844168,10.215893208753455,0.4608838174437775,0.5498144055632257,0.5816563563864369,0.2806749190228257,0.04203396150468197,0.0,10.033512019081666,0.6962920663740897
88,1.0,0.5759464955561793,10.62565837876206,0.9142039705297894,0.34412080219153307,0.037666912147922615,0.34726770292565723,0.9922043307010355,0.0,10.5459480425515,0.28796134833063924
89,1.0,0.9292961975762141,10.58199072814048,0.9727975892882684,0.786090954303876,0.13020444893098437,0.6822523051193778,0.9959210641205477,0.0,10.031153404643758,0.8952579739084756
90,1.0,0.31856895245132366,10.458724292709508,0.9469048998513071,0.825600310992335,0.6733650001925681,0.5985857799895229,0.5173017518942121,0.0,10.565354455793926,0.1748273152896398
91,1.0,0.6674103799636817,10.816907302181928,0.8785187239484319,0.07968135249775188,0.4448818952658271,0.10787960861369317,0.2423485886102862,0.0,10.200512887913431,0.9721277210956251
92,1.0,0.13179786240439217,10.22271719437819,0.7404802340553739,0.41912239085131864,0.5993114626101703,0.7103340833499372,0.5622609336463246,0.0,10.169501479772961,0.7440417183742521
93,1.0,0.7163272041185655,10.477280224024906,0.9170962599056661,0.4188331767602046,0.6385578167584275,0.26058564728788025,0.5338741538829114,0.0,10.579172107162695,0.7478715854520488
94,1.0,0.2894060929472011,10.982417601423192,0.19398534844390958,0.2143740032549335,0.6754386480938365,0.8181759300109551,0.01056174094165696,0.0,10.171560346236186,0.2424523852736974
95,1.0,0.18319136200711683,10.183261789288235,0.8721046550645198,0.5897934823999423,0.08490479507815785,0.08915073365981041,0.59725918012169,0.0,10.86814647208276,0.5570542274046292
96,1.0,0.5865129348100832,10.545432454840372,0.50067142074156,0.7103925166387274,0.019092139757824422,0.1217263347209534,0.5020387226777405,0.0,10.585972238202437,0.5501006100506503
97,1.0,0.020107546187493552,10.293105783308471,0.14532720277214817,0.08682601161517489,0.7105662714061494,0.205055907009966,0.4661098043881233,0.0,10.936962911876233,0.7343558100665402
98,1.0,0.8289400292173631,10.123806059501085,0.4932496754649146,0.5038940443944163,0.484491903075024,0.633000635444469,0.8007127396126047,0.0,10.986967177376654,0.3105837590875551
99,1.0,0.004695476192547066,10.851592980892542,0.038819148480200405,0.46933972982341887,0.7664599011606182,0.8964064568531479,0.4520573381063009,0.0,10.735292745226422,0.15182935622178084
100,1.0,0.6778165367962301,10.577678841571633,0.9063469935732003,0.3049101511038589,0.8103508730923052,0.19363493572468582,0.3012552441574422,0.5488135039273248,10.151442314756807,0.42591723105743273
101,1.0,0.27000797319216485,10.578829263510297,0.2586233288184855,0.28188345151812566,0.8225931075156461,0.31571280199635954,0.4582533877411289,0.7151893663724195,10.6015388405291,0.6906628442987164
102,1.0,0.7351940221225949,10.545334737264676,0.26697948276595007,0.3518070546670954,0.13796035821909058,0.6231040508771937,0.3138158061803048,0.6027633760716439,10.929631712442522,0.05834306173685366
103,1.0,0.9621885451174382,10.184468106820175,0.4437190391803598,0.4903170477482969,0.6913169305725582,0.05576691835486092,0.16201443927699533,0.5448831829968969,10.544357063345421,0.07621557014053137
104,1.0,0.24875314351995803,10.568633165586174,0.18914986930361033,0.2744506648397831,0.5628398566388321,0.9336535582975903,0.5772217990894073,0.4236547993389047,10.921709348389221,0.6561905220414931
105,1.0,0.5761573344178369,10.091389014435416,0.9264178492930313,0.5388576788930377,0.534924760086748,0.6026808236964767,0.8780593048926307,0.6458941130666561,10.038157451530752,0.7293734142785961
106,1.0,0.592041931271839,10.682641870419797,0.6895992639192556,0.7590178957398556,0.8393956307938933,0.9092166628186773,0.9215271325088891,0.4375872112626925,10.924379297533688,0.9622197799638919
107,1.0,0.5722519057908734,10.051457168059525,0.6788448261939846,0.39692047759280036,0.025039701341104892,0.4629205108697677,0.018691688062882017,0.8917730007820798,10.22887660207024,0.2526656610809236
108,1.0,0.2230816326406183,10.18915111697169,0.9168422604465583,0.12453687326344764,0.08830412874019855,0.3888783227252167,0.1087410628978106,0.9636627605010293,10.44567994467989,0.8414539351660353
109,1.0,0.952749011516985,10.294217797094165,0.13217260193638058,0.6529170239064079,0.28603552983158864,0.8258446528702617,0.30230354189466824,0.3834415188257777,10.422554334757182,0.6978398796591339
110,1.0,0.44712537861762736,10.27893121765988,0.2602650021135865,0.7106462753088669,0.997889430716238,0.6763751971204071,0.24678120841073037,0.7917250380826646,10.303234370498714,0.9044558960617348
111,1.0,0.8464086724711278,10.812102288960322,0.666555829827754,0.25397736965322837,0.047462911910448824,0.4075662457327769,0.4703693904359687,0.5288949197529045,10.250000102918083,0.5713736729286086
112,1.0,0.6994792753175043,10.287750644601749,0.6881927686646127,0.8398235855699837,0.2778240662848602,0.5838309830224366,0.2453997918165174,0.5680445610939323,10.958983031458756,0.7299899264429249
113,1.0,0.29743695085513366,10.073957902121881,0.8336968585004293,0.27538406643056124,0.2912522732734405,0.15887267204703637,0.0008318389655580516,0.925596638292661,10.789763340444981,0.552266991647246
114,1.0,0.8137978197024772,10.067982693584893,0.7276332112987562,0.7342168670079458,0.5679785206419923,0.27947865231903635,0.25251672322801244,0.07103605819788694,10.794908320152093,0.1525441303905949
115,1.0,0.39650574084698464,10.149413519384938,0.04155902143777268,0.22651433396638543,0.4806826989099705,0.26511057160517715,0.9770058723966916,0.08712929970154071,10.40881838815566,0.09800893341081551
116,1.0,0.8811031971111616,10.394191900462424,0.6235816167940933,0.42720142560561947,0.2389071133621582,0.1668369198020857,0.2867086834964383,0.02021839744032572,10.574719510704947,0.2966113389374846
117,1.0,0.5812728726358587,10.196814233736035,0.7852849575434417,0.7694291295187573,0.09235213625423366,0.39318698382306616,0.5895801136495554,0.832619845547938,10.030039648987046,0.030785449126957687
118,1.0,0.8817353618548528,10.235022359487498,0.8685794660475418,0.26485606739083434,0.8624442961673405,0.5139640131781477,0.5310949393552925,0.7781567509498505,10.638880349945037,0.002404870783151991
119,1.0,0.6925315900777659,10.183975655495328,0.8718011434571901,0.7423839197810445,0.9622751307426346,0.25053727750670984,0.65793751704501,0.8700121482468192,10.454596425685894,0.10415485958327508
120,1.0,0.7252542798196405,10.29873539721452,0.19402777836014629,0.3681347429580425,0.7434112803714116,0.5919851127654929,0.1257412539930124,0.978618342232764,10.975136572790708,0.8729318281576178
121,1.0,0.5013243819267023,10.504858728623104,0.24495875574172354,0.9998015900117673,0.1584205136660346,0.7304408137827901,0.08165150364290996,0.7991585642167236,10.873260192921068,0.02007577894607515
122,1.0,0.9560836347232239,10.971347071684265,0.6031897544152501,0.2526232431637736,0.6760670719056993,0.6530698611191029,0.4492204731073174,0.46147936225293185,10.897941761848609,0.9648991618917947
123,1.0,0.6439901992296374,10.791990441876283,0.4666381379539263,0.106873296101748,0.2714321510792326,0.010410947194012365,0.8706216677836528,0.7805291762864555,10.606066648773643,0.053495634704402883
124,1.0,0.4238550485581797,10.172520703460155,0.359721385189133,0.4224361260932987,0.50433926059331,0.9624380801485969,0.9357605243335265,0.11827442586893322,10.84608433276799,0.9548517422279889
125,1.0,0.6063932141279244,10.802850690410832,0.9652674565498666,0.7201540965098964,0.5890590769575427,0.5744692526004688,0.30441943606573696,0.6399210213275238,10.801034878240799,0.7351262534053974
126,1.0,0.019193198309333526,10.710093029897486,0.2147200767339329,0.9555663629345063,0.7227425275203596,0.8972181322656965,0.33036909753424315,0.1433532874090464,10.655293519815759,0.05624096566041181
127,1.0,0.30157481667454933,10.905798409898411,0.8510849740879465,0.66704844414089,0.6986973479167168,0.48655199319576103,0.3778577911129475,0.9446689170495839,10.8288075420527,0.9480303412559148
128,1.0,0.660173537492685,10.434706733524422,0.605393753069192,0.5406404463434674,0.32566412642244935,0.5273930433796488,0.7269045621737338,0.5218483217500717,10.813412083709055,0.32884278731176486
129,1.0,0.29007760721044407,10.867098682563954,0.695397525445322,0.7624952186458355,0.5742091638809116,0.9450777967772813,0.7615225753602782,0.4146619399905236,10.997556228183646,0.34795206816032953
130,1.0,0.6180154289988415,10.698090252527736,0.7738724762430012,0.603053557565477,0.9605446430774925,0.8764565421408336,0.698333528802586,0.26455561210462697,10.744927071597495,0.048157335143329316
131,1.0,0.42876870094576613,10.273092576112944,0.47114696806043177,0.6825135281383735,0.8702806261120921,0.030558409530317743,0.8608762334655444,0.7742336894342167,10.580886333780063,0.5956557888860224
132,1.0,0.13547406422245023,10.38977614848978,0.9745066282487557,0.555946617797471,0.5207633802586289,0.3117215869062874,0.6980047937448852,0.45615033221654855,10.26517140926978,0.9948536322739593
133,1.0,0.29828232595603077,10.838478589660468,0.48041762036305224,0.2776893943863099,0.33335332042257815,0.9817869771170376,0.635901056737969,0.5684339488686485,10.694146567107323,0.366286136460407
134,1.0,0.5699649107012649,10.807712279808623,0.28264388662597517,0.7559608062339167,0.7476237369848951,0.2978466904133539,0.9409247051970052,0.018789800436355142,10.077509463159616,0.15248718792493243
135,1.0,0.5908727612481732,10.245505972718403,0.9062178552162886,0.45559438696830745,0.6121496362566784,0.17514500973682712,0.09343896395883311,0.6176354970758771,10.797341113084642,0.9599495977795062
136,1.0,0.5743252488495788,10.836273890616113,0.4830111353142632,0.38365173135832387,0.7969705576147496,0.7658444093802174,0.3300620861190885,0.6120957227224214,10.642679381757166,0.8730479238533495
137,1.0,0.6532008198571336,10.945757071953615,0.9284881186880982,0.002150954409290806,0.8224670228327782,0.14449130904839602,0.20750573644277304,0.6169339968747569,10.556064929364133,0.5362567935071747
138,1.0,0.6521032700016889,10.877769458627483,0.5309924731201695,0.3516822205790152,0.6765569841049778,0.8009814972007281,0.26807940348198034,0.9437480785146242,10.513374314334632,0.3722906547820114
139,1.0,0.43141843543397396,10.38128802771299,0.22652894976718252,0.9080891626309131,0.3302088316348454,0.3107929501334752,0.13258790975277757,0.6818202991034834,10.061674069960823,0.602565076269468
140,1.0,0.896546595851063,10.54116179557954,0.3439045593897172,0.047731737323657986,0.7374589629892149,0.5461473568773854,0.9741681699788883,0.359507900573786,10.468803217528817,0.33577686602368717
141,1.0,0.36756187004789653,10.845960642301499,0.982083342449865,0.1409298631340078,0.5980882393609196,0.495004811786384,0.10190234226614447,0.43703195379934145,10.1443680208359,0.4176292466832664
142,1.0,0.4358649252656268,10.71640042754457,0.21006167307550916,0.691490101351486,0.47071964000707966,0.5306071865570448,0.6139859802261074,0.6976311959272649,10.874948408329457,0.5349473211497439
143,1.0,0.8919233550156721,10.709104940128158,0.36245153945457,0.6373633735396048,0.5684466310636693,0.8842811401936249,0.463218384081278,0.06022547162926983,10.742061137423725,0.06066603001539295
144,1.0,0.8061939890460857,10.285251461104245,0.2884330133117122,0.615052784792923,0.6198606637481271,0.6194420099374491,0.41813957715988415,0.6667667154456677,10.331030278740657,0.24304066708325434
145,1.0,0.7038885835403663,10.610801889940676,0.7159989309951178,0.5480287337533918,0.17543542107858945,0.5642820849360114,0.26759833753394224,0.6706378696181594,10.79997519840037,0.19636593734608565
146,1.0,0.10022688731230112,10.054461115748946,0.23171299546400603,0.6070384173277579,0.6497436860742356,0.339971804160926,0.5747722410406526,0.2103825610738409,10.333288887885088,0.7453170372167207
147,1.0,0.9194826137446735,10.29714739956181,0.8317469310244618,0.6787000033793726,0.3817959024067624,0.9504962782282371,0.1901002605924208,0.1289262976548533,10.264672580478063,0.34946230362076525
148,1.0,0.7142412995491114,10.202788866190648,0.9586017122210208,0.5232001498731751,0.5351815734079697,0.8649757430898504,0.9017358036336884,0.31542835092418386,10.806455837729779,0.8195941905087283
149,1.0,0.9988470065678665,10.387014574296844,0.41649142971408903,0.6284111270975716,0.2820190690949811,0.9508931584079139,0.4045634573843562,0.3637107709426226,10.789431815700958,0.25901203669137973
150,1.0,0.14944830465799375,10.738229586247877,0.4934182460797446,0.012357017617058652,0.11296970443627485,0.8123193454521603,0.3804339722513642,0.5701967704178796,10.39982164204095,0.3244999111907001
151,1.0,0.8681260573682142,10.260541127772983,0.7867623543087294,0.47571925369827406,0.18231783054216366,0.04898412666475804,0.2574327235384911,0.43860151346232035,10.72355860857428,0.8120271347090855
152,1.0,0.16249293467637482,10.178915091310975,0.44150203870650107,0.422464268116183,0.42923569053212307,0.7689720052979586,0.5114226213859034,0.9883738380592262,10.5866060018548,0.2783649509821827
