labels,A,B,C,D,E
1,0.07848222215425654,0.26282010559536584,0.2516725501767174,0.2516725501767174,2.132407256151861
1,0.317558737002984,0.4577076583858709,0.47755409593463183,0.47755409593463183,1.244408447470438
1,0.3544276864139926,0.026740963141175966,0.2892407401116157,0.2892407401116157,0.3929777623239521
1,0.3683811857651073,0.06607985853213577,0.07335476710653965,0.07335476710653965,0.23623170842544527
1,0.3229329906910527,0.3425919378619058,0.1124892561310199,0.1124892561310199,0.04023223455051572
1,0.32876421968057234,0.40827471651538844,0.34654894777393486,0.34654894777393486,2.0557414739420774
1,0.4625699012839676,0.3722820181167781,0.3694767609046339,0.3694767609046339,1.1070988893739642
1,0.0808179330000276,0.1992568168546685,0.46975835384651443,0.46975835384651443,1.948861733559429
1,0.16863865838396813,0.3907070560570634,0.37097877757299,0.37097877757299,2.6328335254327913
1,0.3752441028914776,0.45413146793813997,0.2650324283167136,0.2650324283167136,2.585527140475667
1,0.17278200777690267,0.029989062080717277,0.1403449560999701,0.1403449560999701,1.3297977757328676
1,0.4643886340194838,0.2822057000195234,0.4936481280684023,0.4936481280684023,1.968330753732518
1,0.41644970868808295,0.35087108354220803,0.1101813005472338,0.1101813005472338,0.9503750991376338
1,0.024416915371364478,0.10143786614703054,0.11353137745539393,0.11353137745539393,2.7414718830798375
1,0.27892902386441715,0.4274221631898093,0.25261470683100795,0.25261470683100795,0.26572705962436893
1,0.028937970769141952,0.3271128281054355,0.38756089935858096,0.38756089935858096,0.9490886515261381
1,0.1780964852185259,0.3620084209708158,0.1028274797015144,0.1028274797015144,1.4590111876700158
1,0.22505008750884514,0.4168937389850337,0.4237485877055042,0.4237485877055042,0.4954021622727829
1,0.2787229929594876,0.4204359500304839,0.11205015653451783,0.11205015653451783,0.8185095522567627
1,0.3694661958946574,0.004794735835700503,0.08304827434165463,0.08304827434165463,2.866893200291461
1,0.3663001463377272,0.2384058826798217,0.16849009138466403,0.16849009138466403,2.078900283940146
1,0.4606061995228763,0.41375482839254807,0.16341224899612128,0.16341224899612128,1.1805753531860796
1,0.0007547467364089622,0.4177965386307251,0.40542902510068834,0.40542902510068834,1.1943711840873732
1,0.3067928730454838,0.2565144467549505,0.17384290543046965,0.17384290543046965,0.5992526706106882
1,0.27960389236386474,0.14145896496211352,0.2718259840667148,0.2718259840667148,1.8964430363409668
1,0.4595112473110943,0.30377153749146635,0.4041663795954401,0.4041663795954401,2.7403145950392984
1,0.4363041250718346,0.3332041692720698,0.21734433503318046,0.21734433503318046,1.3789243131504896
1,0.22922210847099062,0.2992519017656432,0.20281626111216017,0.20281626111216017,2.0057620032542967
1,0.46861964932565825,0.27618589546739336,0.38109511783899275,0.38109511783899275,1.6088876939910137
1,0.0071613407807167295,0.22041497217624184,0.1668052836326832,0.1668052836326832,1.983786264618698
1,0.061158916242183614,0.043139275334007965,0.32456603955489616,0.32456603955489616,2.636248581390115
1,0.04594946125814753,0.00014404805134138332,0.3002741299798016,0.3002741299798016,1.8768356816841933
1,0.08575765217593984,0.33222185296813356,0.3200513311958298,0.3200513311958298,1.8946932262072016
1,0.38008416586520777,0.1875938378949542,0.3104331472137386,0.3104331472137386,1.0499397560967698
1,0.08097000703979557,0.22474054018464956,0.39518705959503003,0.39518705959503003,2.769017236734564
1,0.3854293288076791,0.3217686465230685,0.07489912037029506,0.07489912037029506,2.9520027143694363
1,0.12854313130981887,0.059265546473881436,0.13590514240718993,0.13590514240718993,2.4687156990809616
1,0.24567141406144144,0.3152224783247393,0.4750102394357323,0.4750102394357323,0.6089181001847755
1,0.2849242781578322,0.13395449368777335,0.42799021270744564,0.42799021270744564,2.5479076473307085
1,0.45467690940724736,0.20607383025650683,0.4257545190799949,0.4257545190799949,2.4982874763385934
1,0.27962924626136826,0.3115998491222285,0.08410543579162211,0.08410543579162211,1.4754829891666947
1,0.24018748198530687,0.2517231054308184,0.36925524491326805,0.36925524491326805,2.091661243785405
1,0.28478537896124106,0.19310680385980739,0.05813862909033485,0.05813862909033485,0.07926628567193028
1,0.4842599750224171,0.15438215722301984,0.4638226070498793,0.4638226070498793,0.49952767048266644
1,0.0037925023236918265,0.179097908987281,0.42412426886193944,0.42412426886193944,1.303462088399841
1,0.2249180809639053,0.4183548623274925,0.10911537063275556,0.10911537063275556,2.8492593015535013
1,0.3577543358555026,0.4613627892847721,0.08266989729510327,0.08266989729510327,0.7322966754874187
1,0.3144119120974082,0.4176225425162567,0.494863051666752,0.494863051666752,0.22659731003432415
1,0.019126724044169208,0.20650442522728624,0.14738056123770749,0.14738056123770749,0.8336502856394905
1,0.3069989036836861,0.34473187960604124,0.16311831835517698,0.16311831835517698,1.6207007487481753
1,0.013323277331024563,0.07771045938293447,0.2573270607655774,0.2573270607655774,2.4829688153490563
1,0.13642570947956395,0.35801684312359755,0.3512838099070503,0.3512838099070503,1.8678303619119365
1,0.06355663495393027,0.46044474565914584,0.4931098376833241,0.4931098376833241,0.09958629871543279
1,0.11034570115547493,0.24891153560284152,0.2185007645183763,0.2185007645183763,1.791364611784854
1,0.28676166010095683,0.4191919075799273,0.09291603928965753,0.09291603928965753,0.9546951815115372
1,0.12101277410002159,0.0988027524399902,0.39900021831347365,0.39900021831347365,0.4156977726414356
1,0.06823365358596828,0.3770228948066983,0.14020222386831876,0.14020222386831876,2.370405555624561
1,0.09040546750590417,0.055721166823852586,0.014870608633306803,0.014870608633306803,2.6939690795786513
1,0.10081350325803878,0.15913915698259146,0.4146120358444363,0.4146120358444363,2.7636000608509157
1,0.17160161077803937,0.3487719411242092,0.25598673198634747,0.25598673198634747,0.3397013811463395
1,0.329246742755433,0.3158068386520193,0.40877151042317617,0.40877151042317617,1.423228592838522
1,0.38157259611756805,0.15138839521972958,0.38344996441465057,0.38344996441465057,2.611650649663984
1,0.005025783632325587,0.1607534284787367,0.1434174591913927,0.1434174591913927,2.967559175983475
1,0.4989890756915416,0.14787267431572199,0.20826079102945178,0.20826079102945178,1.2603838604624074
1,0.39954852824939824,0.23636824188028055,0.35382595107395154,0.35382595107395154,0.09093442466567236
1,0.20021376945313207,0.17161539493418998,0.42171459782442955,0.42171459782442955,1.4991957655456662
1,0.15019209817892215,0.3096040180766655,0.4651803234475027,0.4651803234475027,2.9249929827650627
1,0.12730045258523465,0.21454959343707447,0.19695017057840664,0.19695017057840664,1.683323013123492
1,0.04318854681964296,0.4106240759013877,0.37904776226002507,0.37904776226002507,1.8425088368813367
1,0.06135970080243741,0.29960548903494894,0.4343214733985696,0.4343214733985696,1.3699692934155463
1,0.2412032521025647,0.1349531371891775,0.07245843657515277,0.07245843657515277,2.45035865838207
1,0.10772901413385494,0.2913668491364987,0.06015804643203643,0.06015804643203643,0.982328469830266
1,0.24667357623479313,0.2764893619346047,0.0413683758600239,0.0413683758600239,2.3929110288163007
1,0.21040853812626403,0.05174226645185287,0.027226326105745602,0.027226326105745602,1.6242821356753505
1,0.1824350871805911,0.29647994812188955,0.30927572997677827,0.30927572997677827,2.2568234775945717
1,0.2232069457910052,0.0030741652400116393,0.17991589163268662,0.17991589163268662,1.4775924758751215
1,0.06871517011968992,0.2559554763992834,0.39279130101188503,0.39279130101188503,0.5034576233057748
1,0.20520540622729938,0.3476923577518785,0.4094827342068082,0.4094827342068082,2.3225196608444367
1,0.14749889512863812,0.26215265501019613,0.2478137526228924,0.2478137526228924,2.1747491202429083
1,0.23079426788181923,0.1958639837584496,0.35975422181287464,0.35975422181287464,0.5517231332735769
1,0.1627532799650554,0.2478312803971759,0.17492687431449644,0.17492687431449644,0.9150729277935629
1,0.303348435297947,0.3601693112592031,0.30345185829416726,0.30345185829416726,2.2803836297365407
1,0.3160169419784683,0.07556195728535847,0.11524813527361649,0.11524813527361649,2.420873538889962
1,0.08504149896926472,0.2847248473029113,0.310581735443923,0.310581735443923,0.34119887640630764
1,0.11993682754588875,0.10697663557639658,0.14134967461296688,0.14134967461296688,1.7132987818806604
1,0.011868017981061352,0.4377346326128897,0.039655361856169025,0.039655361856169025,1.6990151876698842
1,0.45416256863775256,0.22902585168716738,0.22368697608406002,0.22368697608406002,0.4661611437405683
1,0.12087555255965887,0.39347016864148315,0.4791284180347112,0.4791284180347112,2.85324821683552
1,0.12907750216950392,0.1426364347851234,0.105893432821269,0.105893432821269,1.9793027252690023
1,0.0872719784645079,0.06852297199727475,0.3472991503669974,0.3472991503669974,1.7293153072267153
1,0.40627924704836915,0.42779207585951423,0.212232934669347,0.212232934669347,1.5762528458637788
1,0.3815399964541817,0.16363871124388724,0.4421776060009398,0.4421776060009398,0.1688993886276403
1,0.20374985776741433,0.23792526015753013,0.041296636875549964,0.041296636875549964,0.5642969106322715
1,0.3376267977396322,0.24855164276679576,0.3417702611871813,0.3417702611871813,2.8114588646638405
1,0.06662049981439072,0.3450678203664044,0.29642553120258797,0.29642553120258797,0.3252325861231633
1,0.030041993113284537,0.3445989583221169,0.3029174294023426,0.3029174294023426,2.7661664711357323
1,0.3191861904248474,0.0553170995536586,0.19418094749895265,0.19418094749895265,0.7411099724601956
1,0.2567451778153197,0.050032672880670426,0.1844824753651248,0.1844824753651248,2.5805808679558813
1,0.26090104340279063,0.30281883348353156,0.08314411929545579,0.08314411929545579,2.7200833234986255
1,0.4289908335090682,0.3122495414389764,0.007533351356813878,0.007533351356813878,2.7314537483188466
1,0.20786571208039473,0.10236067177924313,0.1122091059696873,0.1122091059696873,2.0771828371329013
1,0.1983928960872643,0.05456416228477323,0.3385195340038252,0.3385195340038252,1.5806219240495223
1,0.18884051096243193,0.4149326679823203,0.07289022952389473,0.07289022952389473,2.1882688144515705
1,0.14529939325039926,0.4437398040456798,0.39041594677367286,0.39041594677367286,2.435364243821594
1,0.4379164858884743,0.3845199275678985,0.39300508079291324,0.39300508079291324,1.1718057203839338
1,0.15436011927490562,0.11980681303995311,0.16637565893163664,3.1663756589316367,0.836188812637284
1,0.12264598792723858,0.2080644978891083,0.017537329801308787,0.017537329801308787,2.527372220764149
1,0.47479225475537,0.3296328820535974,0.34370795124400394,0.34370795124400394,2.6745353021342595
1,0.042832855770380485,0.3664864039887663,0.34813712908580563,0.34813712908580563,1.9799340555504745
1,0.47215705822907916,0.16117298891980442,0.03210264422789566,0.03210264422789566,1.9894769108066794
1,0.47155757144209326,0.38037408982517695,0.22168773195035985,0.22168773195035985,1.4157256179568813
1,0.2967963521093528,0.4352835888423176,0.2026726469355512,0.2026726469355512,1.2325352646500476
1,0.223758375203835,0.1685257812724778,0.07888611943242024,0.07888611943242024,2.950605885643315
1,0.4227472040577003,0.31391838145336587,0.23808945808122595,0.23808945808122595,2.136903685477599
1,0.2456232812229246,0.36892943458466354,0.0873421131253439,0.0873421131253439,2.6399994681336603
1,0.025430937739628956,0.26766433654791016,0.19976670709921612,0.19976670709921612,2.5093931771676905
1,0.48462950661800186,0.1481488214710988,0.4395062258274835,0.4395062258274835,0.7524344373009693
1,0.3774127484355125,0.030656950068580213,0.23915463905487033,0.23915463905487033,0.9620118133650631
1,0.4127544774040223,0.46326736037780203,0.18694700665746833,0.18694700665746833,1.9238645148454125
1,0.21980378823318597,0.07674651478183331,0.31753840365051506,0.31753840365051506,0.8710892984392951
1,0.4391320293850302,0.2502724729330264,0.20480871994405636,0.20480871994405636,2.498826558784764
1,0.46890870977790405,0.08577944664236187,0.38501734682030764,0.38501734682030764,0.9352985350229066
1,0.12457082380960538,0.39689677848417665,0.2674926570374948,0.2674926570374948,0.045654464250391324
1,0.13078381007952739,0.3478236981331692,0.4491206770181305,0.4491206770181305,0.15165615534523513
1,0.04810560773949901,0.4738440715281159,0.19265528967297557,0.19265528967297557,1.3412722980142626
1,0.335616011138723,0.37960193635195455,0.19719118335397506,0.19719118335397506,2.577476898245494
1,0.17791314798161256,0.4877154237311469,0.3733353843213368,0.3733353843213368,2.6680665572700812
1,0.12932900643288386,0.07382971640833896,0.05643610374575625,0.05643610374575625,2.516582728793175
1,0.26675122557028785,0.007800533470525894,0.3390380182296811,0.3390380182296811,0.9972472726050432
1,0.31898999252680504,0.15215248170367607,0.3223350567954923,0.3223350567954923,1.2684515491292685
1,0.03377807782988507,0.4207014644174964,0.027615918196015665,0.027615918196015665,0.812108934309965
1,0.11033667901395833,0.00749144305223276,0.1274931813789632,0.1274931813789632,0.631614952524908
1,0.4097990056964709,0.13338511631378552,0.4447207403549761,0.4447207403549761,1.8344265801239228
1,0.32744451482489045,0.44596214766962344,0.4106721053501324,0.4106721053501324,2.2008249980162335
1,0.2243206726489193,0.20249816276672106,0.36524873404913966,0.36524873404913966,2.907923899280549
1,0.385278857103511,0.08673783983997813,0.21665581069401957,0.21665581069401957,0.944268442580131
1,0.3095757909706261,0.10119348404924289,0.29264004548723116,0.29264004548723116,0.9140174140787586
1,0.031505897663568205,0.49626367324668147,0.15275639201333785,0.15275639201333785,0.7616634928918938
1,0.22194349813932995,0.2192654119795872,0.4505590247371647,0.4505590247371647,0.40077778973685185
1,0.036354262620112154,0.10579752629158845,0.0660048213003005,0.0660048213003005,2.374418021672795
1,0.20466973684975415,0.029719930173088438,0.03233068463876049,0.03233068463876049,2.2008974792002842
1,0.038119283456943764,0.4221821825246473,0.21839512780498105,0.21839512780498105,2.9570327616996575
1,0.24255604436662126,0.3161598527687835,0.17797026423710177,0.17797026423710177,1.0537331486537282
1,0.10015034318040728,0.45857670900870423,0.48799410215058986,0.48799410215058986,0.3641374570838848
1,0.26495775382641346,0.2540822555687743,0.485089563927483,0.485089563927483,1.2686195972904102
1,0.01539133623712452,0.46721819645509505,0.4019340892202818,0.4019340892202818,1.1580006679792514
1,0.1895309679792288,0.14538886342913404,0.4785629667867285,0.4785629667867285,0.8752134092992305
1,0.07024600434419392,0.4318064281384981,0.22310298188616978,0.22310298188616978,0.603177217204087
1,0.3276246244636948,0.006772629255803908,0.2639305617475936,0.2639305617475936,1.660477864485268
1,0.31976903495523334,0.41900661840383824,0.49890873004103226,0.49890873004103226,0.9849590360565724
1,0.30280285182956596,0.14294122856960273,0.40091297457955183,0.40091297457955183,2.8635293385533975
1,0.2505284996026453,0.18166800099774338,0.07824918207788978,0.07824918207788978,1.6067338074422044
1,0.419778390053329,0.16394803228134863,0.21134851236279212,0.21134851236279212,2.0753807016176715
1,0.057468795020814645,0.2582723688538537,0.16458868707440427,0.16458868707440427,1.7993366922830742
1,0.21251507159440952,0.1283965486484991,0.054263425720428915,3.054263425720429,2.2888833234023935
1,0.044921239993905904,0.3397168947232996,0.3158991759089966,0.3158991759089966,2.0437107565062567
1,0.40403407321479085,0.06363283077496146,0.2431818212705265,0.2431818212705265,1.7411608253499755
1,0.4303201505251547,0.4024887825242244,0.39940728489377625,0.39940728489377625,0.8485657255876039
1,0.4419745451433649,0.17168105548244889,0.30120124283350475,0.30120124283350475,1.1992493552728658
1,0.3617715444050458,0.36096340562128193,0.32602470982910475,0.32602470982910475,0.8465067602628519
1,0.31824023406026775,0.167161127322487,0.3207937560064361,0.3207937560064361,2.45791273026384
1,0.4918970311235596,0.4254274194341199,0.24059097896852377,0.24059097896852377,2.417537032299422
1,0.4584992894139093,0.3233273948389894,0.21655050334987858,0.21655050334987858,1.2610007267786427
1,0.14831091776765176,0.21676990009828423,0.4077468416371306,0.4077468416371306,0.5786954910254538
1,0.09348987858599728,0.2220330437023924,0.43905595467316644,0.43905595467316644,1.2439641715357161
1,0.10943742701711257,0.2830539810433677,0.4948588202985838,0.4948588202985838,2.8752692643021733
1,0.4492631398150066,0.33982189419599823,0.11274016568771028,0.11274016568771028,0.12985843371788974
1,0.10625372303800174,0.05058088643015335,0.4430347519010242,0.4430347519010242,2.6032413782085646
1,0.4060680509800944,0.022608121430968964,0.35270139365022174,0.35270139365022174,1.6463877398820994
1,0.22802784374523088,0.12863258478355194,0.3295092011611037,0.3295092011611037,1.5321136611698791
1,0.47321507488082454,0.25365251424084495,0.006027634485381239,0.006027634485381239,2.309071845598418
1,0.160022292180659,0.19933659902193573,0.17417628593039003,0.17417628593039003,0.2677902887303484
1,0.052248054649788656,0.029459027763441004,0.2040489630031157,0.2040489630031157,2.614828914706824
1,0.16360358206858555,0.3725974257577421,0.44531230666009375,0.44531230666009375,2.779778787999925
1,0.3809980526158889,0.27599854885874303,0.2660292137864211,0.2660292137864211,2.7191925904898673
1,0.1987385175592467,0.29216167054580977,0.42089421221389944,0.42089421221389944,0.9434052721761846
1,0.38127183066621456,0.30087107098723653,0.1351743893542363,0.1351743893542363,1.9585901683263782
1,0.17519263555660208,0.21292348609205453,0.1334851105517379,0.1334851105517379,2.7209456154242764
1,0.02777997169915336,0.3886224497070721,0.441698933250767,0.441698933250767,0.030979218298461952
1,0.4578892098034619,0.09961518969557204,0.39116996108305124,0.39116996108305124,0.9539319220203712
1,0.03452537536458955,0.14018094549618115,0.42877545451076887,0.42877545451076887,2.355325851921946
1,0.14489484700058664,0.42277660543596307,0.26156300164981305,0.26156300164981305,0.6394080512330917
1,0.29766965461979594,0.34106955562450086,0.1468943890657144,0.1468943890657144,0.7369410374771682
1,0.28875381002386236,0.1083283502669829,0.42376121275863643,0.42376121275863643,1.276865106832835
1,0.3141206397852509,0.44564927657476544,0.03076970664743489,0.03076970664743489,1.345153515159879
1,0.43809526171642443,0.40326560030127545,0.017029055799098414,0.017029055799098414,0.6068721735599509
1,0.43107423184118054,0.21113011381293145,0.04928265159183692,0.04928265159183692,0.027254510252310626
1,0.2924690518431757,0.1866880781658165,0.1302516429472773,0.1302516429472773,0.7794509325506341
1,0.0331171033273997,0.3031239809048896,0.3837496377705572,0.3837496377705572,2.492245324858792
1,0.0008862632819020555,0.029463747987286404,0.09666089470474015,0.09666089470474015,0.28835693266710294
1,0.22255009969371742,0.25106614790732007,0.3202008825531008,0.3202008825531008,1.1727618698735178
1,0.3381647919207978,0.37179820602371705,0.37886878155771664,0.37886878155771664,0.19105972802102866
1,0.4273146579356466,0.11241885830173776,0.1934581392825473,0.1934581392825473,1.933701602846707
1,0.30527645451452906,0.06377744518193773,0.04674892087518473,0.04674892087518473,2.98327871366703
1,0.3157502339453449,0.01692695248986903,0.345645351383854,0.345645351383854,2.1477283808177123
1,0.0869492198538564,0.4054972161740589,0.4836179058407879,0.4836179058407879,1.1969982091780422
1,0.20342222834231022,0.12713007755981143,0.20155196775858908,0.20155196775858908,1.445029502363671
1,0.3584686153031796,0.4196428031733772,0.11839198411958685,0.11839198411958685,2.3818402243898893
1,0.43687148186704217,0.43342887279367637,0.4745448292242275,0.4745448292242275,0.03031570163621955
1,0.13654258247404139,0.4371258134037905,0.3500389527173621,0.3500389527173621,2.0527116902354376
1,0.09919635664774129,0.47003070831382426,0.14498969229126857,0.14498969229126857,2.4606376516253095
1,0.3270310253438249,0.1374414082279794,0.3799094724897813,0.3799094724897813,1.8261997297816994
1,0.09601496543621812,0.33515050682014685,0.49302913063062176,0.49302913063062176,0.04866206107673832
1,0.4864133610009093,0.01642239843291582,0.3403472193673281,0.3403472193673281,1.9340152092683427
1,0.3349805228165123,0.11012181406571764,0.2534362768218321,0.2534362768218321,2.295342167980472
1,0.06385865011357117,0.05106377448190619,0.3235851152322523,0.3235851152322523,0.05308685414992065
1,0.3516600869107455,0.49495614723873554,0.3741032399610072,0.3741032399610072,2.117551739588627
1,0.1440116654003265,0.012706956199154962,0.1403881824067444,0.1403881824067444,0.05167781589664833
